age,date,cases,age_num,age_format,cases_tot,cases_norm
90+,2020-12-26,334,90,90+,36595,0.00912692990845744
0_to_4,2020-12-27,908,0,0-4,42301,0.021465213588331245
5_to_9,2020-12-27,1055,5,5-9,42301,0.024940308739746106
10_to_14,2020-12-27,1472,10,10-14,42301,0.0347982317202903
15_to_19,2020-12-27,2268,15,15-19,42301,0.053615753764686414
20_to_24,2020-12-27,3724,20,20-24,42301,0.08803574383584313
25_to_29,2020-12-27,4272,25,25-29,42301,0.10099052031866859
30_to_34,2020-12-27,4289,30,30-34,42301,0.10139240207087302
35_to_39,2020-12-27,4114,35,35-39,42301,0.09725538403347439
40_to_44,2020-12-27,3779,40,40-44,42301,0.08933594950473984
45_to_49,2020-12-27,3610,45,45-49,42301,0.08534077208576629
50_to_54,2020-12-27,3553,50,50-54,42301,0.08399328621072788
55_to_59,2020-12-27,3059,55,55-59,42301,0.07231507529372828
60_to_64,2020-12-27,2121,60,60-64,42301,0.050140658613271556
65_to_69,2020-12-27,1209,65,65-69,42301,0.028580884612656912
70_to_74,2020-12-27,861,70,70-74,42301,0.020354128744001325
75_to_79,2020-12-27,654,75,75-79,42301,0.0154606274083355
80_to_84,2020-12-27,520,80,80-84,42301,0.012292853596841681
85_to_89,2020-12-27,440,85,85-89,42301,0.010401645351173732
90+,2020-12-27,393,90,90+,42301,0.00929056050684381
0_to_4,2020-12-28,811,0,0-4,39833,0.02036000301257751
5_to_9,2020-12-28,859,5,5-9,39833,0.021565034017021062
10_to_14,2020-12-28,1365,10,10-14,39833,0.034268069188863506
15_to_19,2020-12-28,2081,15,15-19,39833,0.05224311500514649
20_to_24,2020-12-28,3514,20,20-24,39833,0.08821831145030502
25_to_29,2020-12-28,3972,25,25-29,39833,0.09971631561770392
30_to_34,2020-12-28,4074,30,30-34,39833,0.10227700650214647
35_to_39,2020-12-28,3642,35,35-39,39833,0.0914317274621545
40_to_44,2020-12-28,3455,40,40-44,39833,0.08673712750734315
45_to_49,2020-12-28,3335,45,45-49,39833,0.08372454999623428
50_to_54,2020-12-28,3422,50,50-54,39833,0.08590866869178822
55_to_59,2020-12-28,2895,55,55-59,39833,0.07267843245550172
60_to_64,2020-12-28,2082,60,60-64,39833,0.05226821981773906
65_to_69,2020-12-28,1251,65,65-69,39833,0.03140612055331007
70_to_74,2020-12-28,944,70,70-74,39833,0.023698943087389852
75_to_79,2020-12-28,649,75,75-79,39833,0.016293023372580522
80_to_84,2020-12-28,589,80,80-84,39833,0.014786734617026084
85_to_89,2020-12-28,472,85,85-89,39833,0.011849471543694926
90+,2020-12-28,421,90,90+,39833,0.010569126101473652
0_to_4,2020-12-29,1408,0,0-4,72282,0.019479261780249578
5_to_9,2020-12-29,1590,5,5-9,72282,0.021997177720594337
10_to_14,2020-12-29,2523,10,10-14,72282,0.03490495559060347
15_to_19,2020-12-29,3869,15,15-19,72282,0.05352646578677956
20_to_24,2020-12-29,6417,20,20-24,72282,0.0887772889516062
25_to_29,2020-12-29,7596,25,25-29,72282,0.10508840375197144
30_to_34,2020-12-29,7257,30,30-34,72282,0.10039843944550511
35_to_39,2020-12-29,6619,35,35-39,72282,0.09157189895132951
40_to_44,2020-12-29,6112,40,40-44,72282,0.0845577045460834
45_to_49,2020-12-29,5791,45,45-49,72282,0.08011676489305775
50_to_54,2020-12-29,5974,50,50-54,72282,0.08264851553637144
55_to_59,2020-12-29,5383,55,55-59,72282,0.07447220608173542
60_to_64,2020-12-29,3796,60,60-64,72282,0.052516532470047866
65_to_69,2020-12-29,2226,65,65-69,72282,0.030796048808832074
70_to_74,2020-12-29,1641,70,70-74,72282,0.02270274757200963
75_to_79,2020-12-29,1196,75,75-79,72282,0.016546304750836998
80_to_84,2020-12-29,1031,80,80-84,72282,0.014263578760964003
85_to_89,2020-12-29,873,85,85-89,72282,0.012077695691873495
90+,2020-12-29,980,90,90+,72282,0.013558008909548712
0_to_4,2020-12-30,1291,0,0-4,62687,0.020594381610222215
5_to_9,2020-12-30,1487,5,5-9,62687,0.023721026688149058
10_to_14,2020-12-30,2150,10,10-14,62687,0.03429738223236078
15_to_19,2020-12-30,3465,15,15-19,62687,0.055274618341920975
20_to_24,2020-12-30,5773,20,20-24,62687,0.09209245936159012
25_to_29,2020-12-30,6520,25,25-29,62687,0.10400880565348478
30_to_34,2020-12-30,6252,30,30-34,62687,0.09973359707754399
35_to_39,2020-12-30,5772,35,35-39,62687,0.09207650709078437
40_to_44,2020-12-30,5128,40,40-44,62687,0.0818032446918819
45_to_49,2020-12-30,5001,45,45-49,62687,0.07977730629955174
50_to_54,2020-12-30,5080,50,50-54,62687,0.08103753569320593
55_to_59,2020-12-30,4554,55,55-59,62687,0.07264664124938185
60_to_64,2020-12-30,3318,60,60-64,62687,0.05292963453347584
65_to_69,2020-12-30,2029,65,65-69,62687,0.032367157464865126
70_to_74,2020-12-30,1487,70,70-74,62687,0.023721026688149058
75_to_79,2020-12-30,1098,75,75-79,62687,0.01751559334471262
80_to_84,2020-12-30,879,80,80-84,62687,0.014022046038253546
85_to_89,2020-12-30,755,85,85-89,62687,0.012043964458340644
90+,2020-12-30,648,90,90+,62687,0.01033707148212548
0_to_4,2020-12-31,965,0,0-4,46518,0.020744657981856485
5_to_9,2020-12-31,1094,5,5-9,46518,0.023517778064405175
10_to_14,2020-12-31,1599,10,10-14,46518,0.034373790790661676
15_to_19,2020-12-31,2623,15,15-19,46518,0.05638677501182338
20_to_24,2020-12-31,4056,20,20-24,46518,0.08719205468850767
25_to_29,2020-12-31,4660,25,25-29,46518,0.10017627585020852
30_to_34,2020-12-31,4670,30,30-34,46518,0.10039124639924331
35_to_39,2020-12-31,4273,35,35-39,46518,0.09185691560256246
40_to_44,2020-12-31,3832,40,40-44,46518,0.08237671439012856
45_to_49,2020-12-31,3668,45,45-49,46518,0.07885119738595812
50_to_54,2020-12-31,3900,50,50-54,46518,0.08383851412356508
55_to_59,2020-12-31,3476,55,55-59,46518,0.07472376284449031
60_to_64,2020-12-31,2393,60,60-64,46518,0.05144245238402339
65_to_69,2020-12-31,1528,65,65-69,46518,0.032847499892514724
70_to_74,2020-12-31,1212,70,70-74,46518,0.026054430543015608
75_to_79,2020-12-31,843,75,75-79,46518,0.018122017283632143
80_to_84,2020-12-31,663,80,80-84,46518,0.014252547401006063
85_to_89,2020-12-31,597,85,85-89,46518,0.0128337417773765
90+,2020-12-31,466,90,90+,46518,0.010017627585020852
0_to_4,2021-01-01,638,0,0-4,28152,0.022662688263711282
5_to_9,2021-01-01,660,5,5-9,28152,0.023444160272804774
10_to_14,2021-01-01,910,10,10-14,28152,0.032324524012503554
15_to_19,2021-01-01,1421,15,15-19,28152,0.050475987496447855
20_to_24,2021-01-01,2309,20,20-24,28152,0.08201903949985792
25_to_29,2021-01-01,2743,25,25-29,28152,0.09743535095197499
30_to_34,2021-01-01,2727,30,30-34,28152,0.09686700767263427
35_to_39,2021-01-01,2517,35,35-39,28152,0.0894075021312873
40_to_44,2021-01-01,2378,40,40-44,28152,0.08447001989201477
45_to_49,2021-01-01,2226,45,45-49,28152,0.07907075873827792
50_to_54,2021-01-01,2377,50,50-54,28152,0.08443449843705599
55_to_59,2021-01-01,2136,55,55-59,28152,0.07587382779198636
60_to_64,2021-01-01,1572,60,60-64,28152,0.05583972719522592
65_to_69,2021-01-01,945,65,65-69,28152,0.03356777493606138
70_to_74,2021-01-01,762,70,70-74,28152,0.027067348678601874
75_to_79,2021-01-01,554,75,75-79,28152,0.01967888604717249
80_to_84,2021-01-01,482,80,80-84,28152,0.017121341290139244
85_to_89,2021-01-01,415,85,85-89,28152,0.014741403807899971
90+,2021-01-01,380,90,90+,28152,0.013498152884342142
0_to_4,2021-01-02,1055,0,0-4,53975,0.01954608615099583
5_to_9,2021-01-02,1286,5,5-9,53975,0.02382584529874942
10_to_14,2021-01-02,1757,10,10-14,53975,0.03255210745715609
15_to_19,2021-01-02,3138,15,15-19,53975,0.058138026864289025
20_to_24,2021-01-02,5059,20,20-24,53975,0.09372857804539138
25_to_29,2021-01-02,5471,25,25-29,53975,0.10136174154701251
30_to_34,2021-01-02,5369,30,30-34,53975,0.09947197776748494
35_to_39,2021-01-02,4946,35,35-39,53975,0.0916350162112089
40_to_44,2021-01-02,4479,40,40-44,53975,0.0829828624363131
45_to_49,2021-01-02,4339,45,45-49,53975,0.08038906901343214
50_to_54,2021-01-02,4520,50,50-54,53975,0.08374247336729967
55_to_59,2021-01-02,3925,55,55-59,53975,0.07271885132005558
60_to_64,2021-01-02,2725,60,60-64,53975,0.05048633626679018
65_to_69,2021-01-02,1678,65,65-69,53975,0.031088466882816117
70_to_74,2021-01-02,1237,70,70-74,53975,0.022918017600741084
75_to_79,2021-01-02,890,75,75-79,53975,0.01648911533117184
80_to_84,2021-01-02,797,80,80-84,53975,0.01476609541454377
85_to_89,2021-01-02,689,85,85-89,53975,0.012765169059749884
90+,2021-01-02,615,90,90+,53975,0.011394163964798518
0_to_4,2021-01-03,1000,0,0-4,49369,0.020255626000121534
5_to_9,2021-01-03,1179,5,5-9,49369,0.02388138305414329
10_to_14,2021-01-03,1616,10,10-14,49369,0.0327330916161964
15_to_19,2021-01-03,2889,15,15-19,49369,0.05851850351435111
20_to_24,2021-01-03,4971,20,20-24,49369,0.10069071684660415
25_to_29,2021-01-03,5367,25,25-29,49369,0.10871194474265228
30_to_34,2021-01-03,5058,30,30-34,49369,0.10245295630861471
35_to_39,2021-01-03,4451,35,35-39,49369,0.09015779132654095
40_to_44,2021-01-03,4074,40,40-44,49369,0.08252142032449512
45_to_49,2021-01-03,3952,45,45-49,49369,0.0800502339524803
50_to_54,2021-01-03,3858,50,50-54,49369,0.07814620510846888
55_to_59,2021-01-03,3434,55,55-59,49369,0.06955781968441735
60_to_64,2021-01-03,2432,60,60-64,49369,0.04926168243229557
65_to_69,2021-01-03,1364,65,65-69,49369,0.027628673864165773
70_to_74,2021-01-03,1097,70,70-74,49369,0.022220421722133323
75_to_79,2021-01-03,797,75,75-79,49369,0.01614373392209686
80_to_84,2021-01-03,699,80,80-84,49369,0.014158682574084952
85_to_89,2021-01-03,555,85,85-89,49369,0.01124187243006745
90+,2021-01-03,576,90,90+,49369,0.011667240576070003
0_to_4,2021-01-04,1242,0,0-4,68710,0.01807597147431233
5_to_9,2021-01-04,1592,5,5-9,68710,0.023169844273031582
10_to_14,2021-01-04,2206,10,10-14,68710,0.03210595255421336
15_to_19,2021-01-04,3954,15,15-19,68710,0.057546208703245526
20_to_24,2021-01-04,6842,20,20-24,68710,0.0995779362538204
25_to_29,2021-01-04,7249,25,25-29,68710,0.1055013826226168
30_to_34,2021-01-04,6645,30,30-34,68710,0.09671081356425557
35_to_39,2021-01-04,5950,35,35-39,68710,0.08659583757822734
40_to_44,2021-01-04,5347,40,40-44,68710,0.07781982244214816
45_to_49,2021-01-04,5378,45,45-49,68710,0.07827099403289187
50_to_54,2021-01-04,5542,50,50-54,68710,0.08065783728714888
55_to_59,2021-01-04,4838,55,55-59,68710,0.07041187600058216
60_to_64,2021-01-04,3583,60,60-64,68710,0.05214670353660311
65_to_69,2021-01-04,2151,65,65-69,68710,0.03130548682870034
70_to_74,2021-01-04,1705,70,70-74,68710,0.0248144374909038
75_to_79,2021-01-04,1256,75,75-79,68710,0.018279726386261096
80_to_84,2021-01-04,1128,80,80-84,68710,0.016416824334158055
85_to_89,2021-01-04,1068,85,85-89,68710,0.015543588997234755
90+,2021-01-04,1034,90,90+,68710,0.015048755639644884
0_to_4,2021-01-05,988,0,0-4,57771,0.01710200619688079
5_to_9,2021-01-05,1154,5,5-9,57771,0.019975420193522702
10_to_14,2021-01-05,1663,10,10-14,57771,0.02878606913503315
15_to_19,2021-01-05,3331,15,15-19,57771,0.05765868688442298
20_to_24,2021-01-05,5971,20,20-24,57771,0.10335635526475222
25_to_29,2021-01-05,6201,25,25-29,57771,0.10733759152515968
30_to_34,2021-01-05,5619,30,30-34,57771,0.09726333281404165
35_to_39,2021-01-05,4890,35,35-39,57771,0.0846445448408371
40_to_44,2021-01-05,4329,40,40-44,57771,0.07493379031001714
45_to_49,2021-01-05,4328,45,45-49,57771,0.0749164805871458
50_to_54,2021-01-05,4598,50,50-54,57771,0.07959010576240674
55_to_59,2021-01-05,4168,55,55-59,57771,0.0721469249277319
60_to_64,2021-01-05,3009,60,60-64,57771,0.05208495611985252
65_to_69,2021-01-05,1772,65,65-69,57771,0.030672828928008863
70_to_74,2021-01-05,1489,70,70-74,57771,0.02577417735542054
75_to_79,2021-01-05,1139,75,75-79,57771,0.019715774350452648
80_to_84,2021-01-05,1135,80,80-84,57771,0.0196465354589673
85_to_89,2021-01-05,990,85,85-89,57771,0.01713662564262346
90+,2021-01-05,997,90,90+,57771,0.017257793702722818
0_to_4,2021-01-06,949,0,0-4,50966,0.01862025664168269
5_to_9,2021-01-06,1048,5,5-9,50966,0.02056272809323863
10_to_14,2021-01-06,1534,10,10-14,50966,0.030098497037240515
15_to_19,2021-01-06,2836,15,15-19,50966,0.05564493976376408
20_to_24,2021-01-06,5080,20,20-24,50966,0.0996742926656987
25_to_29,2021-01-06,5411,25,25-29,50966,0.10616881842797159
30_to_34,2021-01-06,4969,30,30-34,50966,0.09749637012910568
35_to_39,2021-01-06,4528,35,35-39,50966,0.08884354275399285
40_to_44,2021-01-06,3814,40,40-44,50966,0.07483420319428638
45_to_49,2021-01-06,3782,45,45-49,50966,0.0742063336341875
50_to_54,2021-01-06,3996,50,50-54,50966,0.07840521131734882
55_to_59,2021-01-06,3695,55,55-59,50966,0.07249931326766865
60_to_64,2021-01-06,2677,60,60-64,50966,0.05252521288702272
65_to_69,2021-01-06,1603,65,65-69,50966,0.03145234077620374
70_to_74,2021-01-06,1291,70,70-74,50966,0.025330612565239573
75_to_79,2021-01-06,1066,75,75-79,50966,0.020915904720794257
80_to_84,2021-01-06,964,80,80-84,50966,0.018914570497979045
85_to_89,2021-01-06,860,85,85-89,50966,0.016873994427657656
90+,2021-01-06,863,90,90+,50966,0.016932857198916924
0_to_4,2021-01-07,906,0,0-4,46443,0.019507783734900846
5_to_9,2021-01-07,937,5,5-9,46443,0.02017526860883233
10_to_14,2021-01-07,1351,10,10-14,46443,0.029089421441336694
15_to_19,2021-01-07,2716,15,15-19,46443,0.0584802876644489
20_to_24,2021-01-07,4552,20,20-24,46443,0.09801261761729432
25_to_29,2021-01-07,4762,25,25-29,46443,0.10253428934392697
30_to_34,2021-01-07,4370,30,30-34,46443,0.0940938354542127
35_to_39,2021-01-07,3901,35,35-39,46443,0.08399543526473312
40_to_44,2021-01-07,3428,40,40-44,46443,0.07381090799474625
45_to_49,2021-01-07,3498,45,45-49,46443,0.0753181319036238
50_to_54,2021-01-07,3767,50,50-54,46443,0.08111017806773894
55_to_59,2021-01-07,3418,55,55-59,46443,0.07359559029347802
60_to_64,2021-01-07,2494,60,60-64,46443,0.05370023469629438
65_to_69,2021-01-07,1553,65,65-69,46443,0.03343883900695476
70_to_74,2021-01-07,1247,70,70-74,46443,0.02685011734814719
75_to_79,2021-01-07,990,75,75-79,46443,0.021316452425553904
80_to_84,2021-01-07,952,80,80-84,46443,0.020498245160734663
85_to_89,2021-01-07,827,85,85-89,46443,0.0178067738948819
90+,2021-01-07,774,90,90+,46443,0.016665590078160326
0_to_4,2021-01-08,837,0,0-4,42030,0.019914346895074948
5_to_9,2021-01-08,849,5,5-9,42030,0.020199857244825124
10_to_14,2021-01-08,1163,10,10-14,42030,0.027670711396621462
15_to_19,2021-01-08,2383,15,15-19,42030,0.05669759695455627
20_to_24,2021-01-08,4009,20,20-24,42030,0.09538424934570545
25_to_29,2021-01-08,4259,25,25-29,42030,0.1013323816321675
30_to_34,2021-01-08,3955,30,30-34,42030,0.09409945277182964
35_to_39,2021-01-08,3474,35,35-39,42030,0.08265524625267666
40_to_44,2021-01-08,3173,40,40-44,42030,0.07549369497977634
45_to_49,2021-01-08,3130,45,45-49,42030,0.07447061622650487
50_to_54,2021-01-08,3464,50,50-54,42030,0.08241732096121818
55_to_59,2021-01-08,3034,55,55-59,42030,0.07218653342850345
60_to_64,2021-01-08,2261,60,60-64,42030,0.05379490839876279
65_to_69,2021-01-08,1389,65,65-69,42030,0.03304782298358316
70_to_74,2021-01-08,1086,70,70-74,42030,0.025838686652391148
75_to_79,2021-01-08,938,75,75-79,42030,0.022317392338805614
80_to_84,2021-01-08,859,80,80-84,42030,0.020437782536283606
85_to_89,2021-01-08,847,85,85-89,42030,0.02015227218653343
90+,2021-01-08,920,90,90+,42030,0.021889126814180346
0_to_4,2021-01-09,743,0,0-4,35296,0.021050543970988215
5_to_9,2021-01-09,749,5,5-9,35296,0.021220534904805077
10_to_14,2021-01-09,986,10,10-14,35296,0.02793517679057117
15_to_19,2021-01-09,1961,15,15-19,35296,0.055558703535811424
20_to_24,2021-01-09,3250,20,20-24,35296,0.09207842248413418
25_to_29,2021-01-09,3584,25,25-29,35296,0.10154125113327289
30_to_34,2021-01-09,3452,30,30-34,35296,0.0978014505893019
35_to_39,2021-01-09,3041,35,35-39,35296,0.08615707162284678
40_to_44,2021-01-09,2768,40,40-44,35296,0.07842248413417952
45_to_49,2021-01-09,2779,45,45-49,35296,0.07873413417951043
50_to_54,2021-01-09,2927,50,50-54,35296,0.08292724388032638
55_to_59,2021-01-09,2610,55,55-59,35296,0.07394605621033545
60_to_64,2021-01-09,1841,60,60-64,35296,0.05215888485947416
65_to_69,2021-01-09,1075,65,65-69,35296,0.030456708975521305
70_to_74,2021-01-09,905,70,70-74,35296,0.02564029918404352
75_to_79,2021-01-09,741,75,75-79,35296,0.020993880326382594
80_to_84,2021-01-09,613,80,80-84,35296,0.017367407071622848
85_to_89,2021-01-09,659,85,85-89,35296,0.01867067089755213
90+,2021-01-09,612,90,90+,35296,0.017339075249320036
0_to_4,2021-01-10,703,0,0-4,32704,0.021495841487279843
5_to_9,2021-01-10,672,5,5-9,32704,0.02054794520547945
10_to_14,2021-01-10,913,10,10-14,32704,0.027917074363992173
15_to_19,2021-01-10,1696,15,15-19,32704,0.05185909980430528
20_to_24,2021-01-10,3001,20,20-24,32704,0.09176247553816047
25_to_29,2021-01-10,3288,25,25-29,32704,0.10053816046966732
30_to_34,2021-01-10,3220,30,30-34,32704,0.09845890410958905
35_to_39,2021-01-10,2858,35,35-39,32704,0.0873899217221135
40_to_44,2021-01-10,2611,40,40-44,32704,0.0798373287671233
45_to_49,2021-01-10,2576,45,45-49,32704,0.07876712328767123
50_to_54,2021-01-10,2748,50,50-54,32704,0.08402641878669276
55_to_59,2021-01-10,2537,55,55-59,32704,0.07757460861056752
60_to_64,2021-01-10,1815,60,60-64,32704,0.05549779843444227
65_to_69,2021-01-10,1018,65,65-69,32704,0.031127690802348337
70_to_74,2021-01-10,821,70,70-74,32704,0.025103962818003915
75_to_79,2021-01-10,631,75,75-79,32704,0.019294275929549902
80_to_84,2021-01-10,563,80,80-84,32704,0.017215019569471624
85_to_89,2021-01-10,539,85,85-89,32704,0.016481164383561644
90+,2021-01-10,494,90,90+,32704,0.01510518590998043
0_to_4,2021-01-11,1083,0,0-4,51691,0.020951422878257336
5_to_9,2021-01-11,999,5,5-9,51691,0.019326381768586406
10_to_14,2021-01-11,1399,10,10-14,51691,0.027064672767019404
15_to_19,2021-01-11,2479,15,15-19,51691,0.04795805846278849
20_to_24,2021-01-11,4536,20,20-24,51691,0.08775221992223017
25_to_29,2021-01-11,5050,25,25-29,51691,0.09769592385521658
30_to_34,2021-01-11,4853,30,30-34,51691,0.09388481553848832
35_to_39,2021-01-11,4489,35,35-39,51691,0.0868429707299143
40_to_44,2021-01-11,4198,40,40-44,51691,0.0812133640285543
45_to_49,2021-01-11,4098,45,45-49,51691,0.07927879127894605
50_to_54,2021-01-11,4419,50,50-54,51691,0.08548876980518852
55_to_59,2021-01-11,4072,55,55-59,51691,0.0787758023640479
60_to_64,2021-01-11,2920,60,60-64,51691,0.05648952428856087
65_to_69,2021-01-11,1618,65,65-69,51691,0.03130138708866147
70_to_74,2021-01-11,1364,70,70-74,51691,0.026387572304656517
75_to_79,2021-01-11,1046,75,75-79,51691,0.020235630960902286
80_to_84,2021-01-11,1012,80,80-84,51691,0.01957787622603548
85_to_89,2021-01-11,986,85,85-89,51691,0.019074887311137337
90+,2021-01-11,1070,90,90+,51691,0.020699928420808266
0_to_4,2021-01-12,979,0,0-4,44378,0.022060480418225246
5_to_9,2021-01-12,912,5,5-9,44378,0.020550723331380413
10_to_14,2021-01-12,1177,10,10-14,44378,0.02652215061516968
15_to_19,2021-01-12,2074,15,15-19,44378,0.046734868628599754
20_to_24,2021-01-12,3940,20,20-24,44378,0.08878273018162153
25_to_29,2021-01-12,4290,25,25-29,44378,0.09666952093379602
30_to_34,2021-01-12,4087,30,30-34,44378,0.09209518229753481
35_to_39,2021-01-12,3735,35,35-39,44378,0.0841633241696336
40_to_44,2021-01-12,3483,40,40-44,44378,0.07848483482806796
45_to_49,2021-01-12,3589,45,45-49,44378,0.08087340574158366
50_to_54,2021-01-12,3787,50,50-54,44378,0.0853350759385281
55_to_59,2021-01-12,3500,55,55-59,44378,0.07886790752174501
60_to_64,2021-01-12,2511,60,60-64,44378,0.0565820902248862
65_to_69,2021-01-12,1372,65,65-69,44378,0.030916219748524043
70_to_74,2021-01-12,1131,70,70-74,44378,0.025485600973455317
75_to_79,2021-01-12,961,75,75-79,44378,0.021654874036684844
80_to_84,2021-01-12,929,80,80-84,44378,0.02093379602505746
85_to_89,2021-01-12,924,85,85-89,44378,0.020821127585740683
90+,2021-01-12,997,90,90+,44378,0.02246608679976565
0_to_4,2021-01-13,935,0,0-4,40909,0.02285560634579188
5_to_9,2021-01-13,857,5,5-9,40909,0.02094893544207876
10_to_14,2021-01-13,1196,10,10-14,40909,0.029235620523601163
15_to_19,2021-01-13,2044,15,15-19,40909,0.04996455547678995
20_to_24,2021-01-13,3533,20,20-24,40909,0.08636241413869808
25_to_29,2021-01-13,4027,25,25-29,40909,0.09843799652888117
30_to_34,2021-01-13,4004,30,30-34,40909,0.09787577305727346
35_to_39,2021-01-13,3592,35,35-39,40909,0.0878046395658657
40_to_44,2021-01-13,3181,40,40-44,40909,0.0777579505732235
45_to_49,2021-01-13,3267,45,45-49,40909,0.07986017746706103
50_to_54,2021-01-13,3489,50,50-54,40909,0.08528685619301377
55_to_59,2021-01-13,3172,55,55-59,40909,0.07753795008433352
60_to_64,2021-01-13,2075,60,60-64,40909,0.05072233493852209
65_to_69,2021-01-13,1302,65,65-69,40909,0.031826737392749764
70_to_74,2021-01-13,1028,70,70-74,40909,0.02512894473098829
75_to_79,2021-01-13,859,75,75-79,40909,0.020997824439609864
80_to_84,2021-01-13,768,80,80-84,40909,0.018773375051944558
85_to_89,2021-01-13,733,85,85-89,40909,0.017917817595150213
90+,2021-01-13,847,90,90+,40909,0.02070449045442323
0_to_4,2021-01-14,923,0,0-4,38298,0.024100475220638153
5_to_9,2021-01-14,845,5,5-9,38298,0.022063815342837745
