age,date,cases,age_num,age_format,cases_tot,cases_norm
30_to_34,2021-07-14,273,30,30-34,3072,0.0888671875
35_to_39,2021-07-14,207,35,35-39,3072,0.0673828125
40_to_44,2021-07-14,177,40,40-44,3072,0.0576171875
45_to_49,2021-07-14,159,45,45-49,3072,0.0517578125
50_to_54,2021-07-14,161,50,50-54,3072,0.052408854166666664
55_to_59,2021-07-14,109,55,55-59,3072,0.035481770833333336
60_to_64,2021-07-14,69,60,60-64,3072,0.0224609375
65_to_69,2021-07-14,60,65,65-69,3072,0.01953125
70_to_74,2021-07-14,50,70,70-74,3072,0.016276041666666668
75_to_79,2021-07-14,28,75,75-79,3072,0.009114583333333334
80_to_84,2021-07-14,14,80,80-84,3072,0.004557291666666667
85_to_89,2021-07-14,11,85,85-89,3072,0.0035807291666666665
90+,2021-07-14,5,90,90+,3072,0.0016276041666666667
0_to_4,2021-07-15,26,0,0-4,1111,0.023402340234023402
5_to_9,2021-07-15,73,5,5-9,1111,0.06570657065706571
10_to_14,2021-07-15,108,10,10-14,1111,0.09720972097209721
15_to_19,2021-07-15,137,15,15-19,1111,0.12331233123312331
20_to_24,2021-07-15,170,20,20-24,1111,0.15301530153015303
25_to_29,2021-07-15,124,25,25-29,1111,0.1116111611161116
30_to_34,2021-07-15,80,30,30-34,1111,0.07200720072007201
35_to_39,2021-07-15,84,35,35-39,1111,0.07560756075607561
40_to_44,2021-07-15,69,40,40-44,1111,0.062106210621062106
45_to_49,2021-07-15,54,45,45-49,1111,0.048604860486048604
50_to_54,2021-07-15,48,50,50-54,1111,0.043204320432043204
55_to_59,2021-07-15,49,55,55-59,1111,0.04410441044104411
60_to_64,2021-07-15,40,60,60-64,1111,0.036003600360036005
65_to_69,2021-07-15,19,65,65-69,1111,0.017101710171017102
70_to_74,2021-07-15,16,70,70-74,1111,0.0144014401440144
75_to_79,2021-07-15,4,75,75-79,1111,0.0036003600360036
80_to_84,2021-07-15,8,80,80-84,1111,0.0072007200720072
85_to_89,2021-07-15,2,85,85-89,1111,0.0018001800180018
90+,2021-07-15,0,90,90+,1111,0
0_to_4,2021-07-18,44,0,0-4,2052,0.021442495126705652
5_to_9,2021-07-18,106,5,5-9,2052,0.05165692007797271
10_to_14,2021-07-18,172,10,10-14,2052,0.08382066276803118
15_to_19,2021-07-18,284,15,15-19,2052,0.13840155945419103
20_to_24,2021-07-18,318,20,20-24,2052,0.15497076023391812
25_to_29,2021-07-18,258,25,25-29,2052,0.12573099415204678
30_to_34,2021-07-18,190,30,30-34,2052,0.09259259259259259
35_to_39,2021-07-18,140,35,35-39,2052,0.0682261208576998
40_to_44,2021-07-18,111,40,40-44,2052,0.054093567251461985
45_to_49,2021-07-18,111,45,45-49,2052,0.054093567251461985
50_to_54,2021-07-18,92,50,50-54,2052,0.04483430799220273
55_to_59,2021-07-18,86,55,55-59,2052,0.04191033138401559
60_to_64,2021-07-18,46,60,60-64,2052,0.022417153996101363
65_to_69,2021-07-18,38,65,65-69,2052,0.018518518518518517
70_to_74,2021-07-18,20,70,70-74,2052,0.009746588693957114
75_to_79,2021-07-18,19,75,75-79,2052,0.009259259259259259
80_to_84,2021-07-18,7,80,80-84,2052,0.00341130604288499
85_to_89,2021-07-18,8,85,85-89,2052,0.003898635477582846
90+,2021-07-18,2,90,90+,2052,9.746588693957114e-4
0_to_4,2021-07-19,25,0,0-4,1492,0.01675603217158177
5_to_9,2021-07-19,81,5,5-9,1492,0.054289544235924934
10_to_14,2021-07-19,146,10,10-14,1492,0.09785522788203753
15_to_19,2021-07-19,178,15,15-19,1492,0.1193029490616622
20_to_24,2021-07-19,193,20,20-24,1492,0.12935656836461126
25_to_29,2021-07-19,164,25,25-29,1492,0.10991957104557641
30_to_34,2021-07-19,144,30,30-34,1492,0.09651474530831099
35_to_39,2021-07-19,111,35,35-39,1492,0.07439678284182305
40_to_44,2021-07-19,93,40,40-44,1492,0.06233243967828418
45_to_49,2021-07-19,83,45,45-49,1492,0.05563002680965148
50_to_54,2021-07-19,58,50,50-54,1492,0.0388739946380697
55_to_59,2021-07-19,58,55,55-59,1492,0.0388739946380697
60_to_64,2021-07-19,36,60,60-64,1492,0.024128686327077747
65_to_69,2021-07-19,28,65,65-69,1492,0.01876675603217158
70_to_74,2021-07-19,31,70,70-74,1492,0.020777479892761394
75_to_79,2021-07-19,22,75,75-79,1492,0.014745308310991957
80_to_84,2021-07-19,20,80,80-84,1492,0.013404825737265416
85_to_89,2021-07-19,12,85,85-89,1492,0.00804289544235925
90+,2021-07-19,9,90,90+,1492,0.006032171581769437
0_to_4,2021-07-20,18,0,0-4,710,0.02535211267605634
5_to_9,2021-07-20,54,5,5-9,710,0.07605633802816901
10_to_14,2021-07-20,63,10,10-14,710,0.08873239436619719
15_to_19,2021-07-20,86,15,15-19,710,0.12112676056338029
20_to_24,2021-07-20,89,20,20-24,710,0.12535211267605634
25_to_29,2021-07-20,72,25,25-29,710,0.10140845070422536
30_to_34,2021-07-20,63,30,30-34,710,0.08873239436619719
35_to_39,2021-07-20,35,35,35-39,710,0.04929577464788732
40_to_44,2021-07-20,40,40,40-44,710,0.056338028169014086
45_to_49,2021-07-20,42,45,45-49,710,0.059154929577464786
50_to_54,2021-07-20,47,50,50-54,710,0.06619718309859154
55_to_59,2021-07-20,36,55,55-59,710,0.05070422535211268
60_to_64,2021-07-20,22,60,60-64,710,0.030985915492957747
65_to_69,2021-07-20,15,65,65-69,710,0.02112676056338028
70_to_74,2021-07-20,15,70,70-74,710,0.02112676056338028
75_to_79,2021-07-20,5,75,75-79,710,0.007042253521126761
80_to_84,2021-07-20,5,80,80-84,710,0.007042253521126761
85_to_89,2021-07-20,2,85,85-89,710,0.0028169014084507044
90+,2021-07-20,1,90,90+,710,0.0014084507042253522
0_to_4,2021-07-22,18,0,0-4,754,0.023872679045092837
5_to_9,2021-07-22,47,5,5-9,754,0.0623342175066313
10_to_14,2021-07-22,80,10,10-14,754,0.10610079575596817
15_to_19,2021-07-22,88,15,15-19,754,0.11671087533156499
20_to_24,2021-07-22,80,20,20-24,754,0.10610079575596817
25_to_29,2021-07-22,80,25,25-29,754,0.10610079575596817
30_to_34,2021-07-22,69,30,30-34,754,0.09151193633952255
35_to_39,2021-07-22,50,35,35-39,754,0.06631299734748011
40_to_44,2021-07-22,51,40,40-44,754,0.06763925729442971
45_to_49,2021-07-22,53,45,45-49,754,0.07029177718832891
50_to_54,2021-07-22,46,50,50-54,754,0.0610079575596817
55_to_59,2021-07-22,24,55,55-59,754,0.03183023872679045
60_to_64,2021-07-22,23,60,60-64,754,0.03050397877984085
65_to_69,2021-07-22,11,65,65-69,754,0.014588859416445624
70_to_74,2021-07-22,18,70,70-74,754,0.023872679045092837
75_to_79,2021-07-22,5,75,75-79,754,0.006631299734748011
80_to_84,2021-07-22,8,80,80-84,754,0.010610079575596816
85_to_89,2021-07-22,1,85,85-89,754,0.001326259946949602
90+,2021-07-22,2,90,90+,754,0.002652519893899204
0_to_4,2021-07-23,28,0,0-4,1237,0.02263540824575586
5_to_9,2021-07-23,57,5,5-9,1237,0.046079223928860144
10_to_14,2021-07-23,120,10,10-14,1237,0.09700889248181083
15_to_19,2021-07-23,152,15,15-19,1237,0.12287793047696038
20_to_24,2021-07-23,149,20,20-24,1237,0.12045270816491511
25_to_29,2021-07-23,133,25,25-29,1237,0.10751818916734034
30_to_34,2021-07-23,129,30,30-34,1237,0.10428455941794665
35_to_39,2021-07-23,100,35,35-39,1237,0.08084074373484236
40_to_44,2021-07-23,75,40,40-44,1237,0.060630557801131774
45_to_49,2021-07-23,53,45,45-49,1237,0.04284559417946645
50_to_54,2021-07-23,69,50,50-54,1237,0.05578011317704123
55_to_59,2021-07-23,59,55,55-59,1237,0.047696038803556995
60_to_64,2021-07-23,36,60,60-64,1237,0.02910266774454325
65_to_69,2021-07-23,22,65,65-69,1237,0.01778496362166532
70_to_74,2021-07-23,23,70,70-74,1237,0.018593371059013743
75_to_79,2021-07-23,17,75,75-79,1237,0.0137429264349232
80_to_84,2021-07-23,8,80,80-84,1237,0.0064672594987873885
85_to_89,2021-07-23,4,85,85-89,1237,0.0032336297493936943
90+,2021-07-23,3,90,90+,1237,0.002425222312045271
0_to_4,2021-07-25,30,0,0-4,1122,0.026737967914438502
5_to_9,2021-07-25,74,5,5-9,1122,0.0659536541889483
10_to_14,2021-07-25,107,10,10-14,1122,0.09536541889483066
15_to_19,2021-07-25,148,15,15-19,1122,0.1319073083778966
20_to_24,2021-07-25,159,20,20-24,1122,0.14171122994652408
25_to_29,2021-07-25,91,25,25-29,1122,0.08110516934046345
30_to_34,2021-07-25,95,30,30-34,1122,0.08467023172905526
35_to_39,2021-07-25,75,35,35-39,1122,0.06684491978609626
40_to_44,2021-07-25,71,40,40-44,1122,0.06327985739750445
45_to_49,2021-07-25,64,45,45-49,1122,0.0570409982174688
50_to_54,2021-07-25,59,50,50-54,1122,0.05258467023172905
55_to_59,2021-07-25,47,55,55-59,1122,0.04188948306595366
60_to_64,2021-07-25,29,60,60-64,1122,0.025846702317290554
65_to_69,2021-07-25,26,65,65-69,1122,0.023172905525846704
70_to_74,2021-07-25,20,70,70-74,1122,0.017825311942959002
75_to_79,2021-07-25,10,75,75-79,1122,0.008912655971479501
80_to_84,2021-07-25,6,80,80-84,1122,0.0053475935828877
85_to_89,2021-07-25,4,85,85-89,1122,0.0035650623885918
90+,2021-07-25,7,90,90+,1122,0.006238859180035651
0_to_4,2021-07-26,28,0,0-4,701,0.039942938659058486
5_to_9,2021-07-26,41,5,5-9,701,0.05848787446504993
10_to_14,2021-07-26,84,10,10-14,701,0.11982881597717546
15_to_19,2021-07-26,105,15,15-19,701,0.14978601997146934
20_to_24,2021-07-26,95,20,20-24,701,0.1355206847360913
25_to_29,2021-07-26,62,25,25-29,701,0.0884450784593438
30_to_34,2021-07-26,48,30,30-34,701,0.06847360912981455
35_to_39,2021-07-26,51,35,35-39,701,0.07275320970042796
40_to_44,2021-07-26,35,40,40-44,701,0.04992867332382311
45_to_49,2021-07-26,33,45,45-49,701,0.047075606276747506
50_to_54,2021-07-26,27,50,50-54,701,0.03851640513552068
55_to_59,2021-07-26,31,55,55-59,701,0.0442225392296719
60_to_64,2021-07-26,13,60,60-64,701,0.018544935805991442
65_to_69,2021-07-26,17,65,65-69,701,0.024251069900142655
70_to_74,2021-07-26,10,70,70-74,701,0.014265335235378032
75_to_79,2021-07-26,7,75,75-79,701,0.009985734664764621
80_to_84,2021-07-26,5,80,80-84,701,0.007132667617689016
85_to_89,2021-07-26,5,85,85-89,701,0.007132667617689016
90+,2021-07-26,4,90,90+,701,0.005706134094151213
0_to_4,2021-07-27,44,0,0-4,1311,0.033562166285278416
5_to_9,2021-07-27,62,5,5-9,1311,0.04729214340198322
10_to_14,2021-07-27,106,10,10-14,1311,0.08085430968726164
15_to_19,2021-07-27,205,15,15-19,1311,0.15636918382913806
20_to_24,2021-07-27,166,20,20-24,1311,0.12662090007627766
25_to_29,2021-07-27,105,25,25-29,1311,0.08009153318077804
30_to_34,2021-07-27,115,30,30-34,1311,0.08771929824561403
35_to_39,2021-07-27,107,35,35-39,1311,0.08161708619374523
40_to_44,2021-07-27,87,40,40-44,1311,0.06636155606407322
45_to_49,2021-07-27,64,45,45-49,1311,0.04881769641495042
50_to_54,2021-07-27,70,50,50-54,1311,0.05339435545385202
55_to_59,2021-07-27,51,55,55-59,1311,0.038901601830663615
60_to_64,2021-07-27,39,60,60-64,1311,0.029748283752860413
65_to_69,2021-07-27,35,65,65-69,1311,0.02669717772692601
70_to_74,2021-07-27,25,70,70-74,1311,0.01906941266209001
75_to_79,2021-07-27,15,75,75-79,1311,0.011441647597254004
80_to_84,2021-07-27,8,80,80-84,1311,0.006102212051868803
85_to_89,2021-07-27,5,85,85-89,1311,0.0038138825324180014
90+,2021-07-27,2,90,90+,1311,0.0015255530129672007
0_to_4,2021-07-29,30,0,0-4,1535,0.019543973941368076
5_to_9,2021-07-29,58,5,5-9,1535,0.03778501628664495
10_to_14,2021-07-29,109,10,10-14,1535,0.07100977198697069
15_to_19,2021-07-29,257,15,15-19,1535,0.16742671009771987
20_to_24,2021-07-29,223,20,20-24,1535,0.14527687296416938
25_to_29,2021-07-29,148,25,25-29,1535,0.09641693811074918
30_to_34,2021-07-29,155,30,30-34,1535,0.10097719869706841
35_to_39,2021-07-29,102,35,35-39,1535,0.06644951140065146
40_to_44,2021-07-29,103,40,40-44,1535,0.06710097719869706
45_to_49,2021-07-29,71,45,45-49,1535,0.04625407166123779
50_to_54,2021-07-29,75,50,50-54,1535,0.048859934853420196
55_to_59,2021-07-29,55,55,55-59,1535,0.035830618892508145
60_to_64,2021-07-29,45,60,60-64,1535,0.029315960912052116
65_to_69,2021-07-29,20,65,65-69,1535,0.013029315960912053
70_to_74,2021-07-29,24,70,70-74,1535,0.015635179153094463
75_to_79,2021-07-29,29,75,75-79,1535,0.018892508143322474
80_to_84,2021-07-29,14,80,80-84,1535,0.009120521172638436
85_to_89,2021-07-29,10,85,85-89,1535,0.006514657980456026
90+,2021-07-29,7,90,90+,1535,0.004560260586319218
0_to_4,2021-08-01,32,0,0-4,1105,0.02895927601809955
5_to_9,2021-08-01,41,5,5-9,1105,0.037104072398190045
10_to_14,2021-08-01,83,10,10-14,1105,0.0751131221719457
15_to_19,2021-08-01,174,15,15-19,1105,0.15746606334841629
20_to_24,2021-08-01,178,20,20-24,1105,0.16108597285067874
25_to_29,2021-08-01,124,25,25-29,1105,0.11221719457013575
30_to_34,2021-08-01,89,30,30-34,1105,0.08054298642533937
35_to_39,2021-08-01,60,35,35-39,1105,0.05429864253393665
40_to_44,2021-08-01,53,40,40-44,1105,0.04796380090497738
45_to_49,2021-08-01,55,45,45-49,1105,0.049773755656108594
50_to_54,2021-08-01,72,50,50-54,1105,0.06515837104072399
55_to_59,2021-08-01,30,55,55-59,1105,0.027149321266968326
60_to_64,2021-08-01,33,60,60-64,1105,0.02986425339366516
65_to_69,2021-08-01,24,65,65-69,1105,0.02171945701357466
70_to_74,2021-08-01,24,70,70-74,1105,0.02171945701357466
75_to_79,2021-08-01,14,75,75-79,1105,0.012669683257918552
80_to_84,2021-08-01,7,80,80-84,1105,0.006334841628959276
85_to_89,2021-08-01,6,85,85-89,1105,0.005429864253393665
90+,2021-08-01,6,90,90+,1105,0.005429864253393665
0_to_4,2021-08-02,33,0,0-4,1188,0.027777777777777776
5_to_9,2021-08-02,56,5,5-9,1188,0.04713804713804714
10_to_14,2021-08-02,97,10,10-14,1188,0.08164983164983165
15_to_19,2021-08-02,168,15,15-19,1188,0.1414141414141414
20_to_24,2021-08-02,144,20,20-24,1188,0.12121212121212122
25_to_29,2021-08-02,101,25,25-29,1188,0.08501683501683502
30_to_34,2021-08-02,86,30,30-34,1188,0.0723905723905724
35_to_39,2021-08-02,91,35,35-39,1188,0.0765993265993266
40_to_44,2021-08-02,77,40,40-44,1188,0.06481481481481481
45_to_49,2021-08-02,74,45,45-49,1188,0.06228956228956229
50_to_54,2021-08-02,80,50,50-54,1188,0.06734006734006734
55_to_59,2021-08-02,48,55,55-59,1188,0.04040404040404041
60_to_64,2021-08-02,39,60,60-64,1188,0.03282828282828283
65_to_69,2021-08-02,35,65,65-69,1188,0.029461279461279462
70_to_74,2021-08-02,22,70,70-74,1188,0.018518518518518517
75_to_79,2021-08-02,18,75,75-79,1188,0.015151515151515152
80_to_84,2021-08-02,10,80,80-84,1188,0.008417508417508417
85_to_89,2021-08-02,4,85,85-89,1188,0.003367003367003367
90+,2021-08-02,5,90,90+,1188,0.004208754208754209
0_to_4,2021-08-05,51,0,0-4,1482,0.03441295546558704
5_to_9,2021-08-05,69,5,5-9,1482,0.0465587044534413
10_to_14,2021-08-05,82,10,10-14,1482,0.0553306342780027
15_to_19,2021-08-05,200,15,15-19,1482,0.1349527665317139
20_to_24,2021-08-05,209,20,20-24,1482,0.14102564102564102
25_to_29,2021-08-05,144,25,25-29,1482,0.09716599190283401
30_to_34,2021-08-05,132,30,30-34,1482,0.08906882591093117
35_to_39,2021-08-05,94,35,35-39,1482,0.06342780026990553
40_to_44,2021-08-05,105,40,40-44,1482,0.0708502024291498
45_to_49,2021-08-05,80,45,45-49,1482,0.05398110661268556
50_to_54,2021-08-05,100,50,50-54,1482,0.06747638326585695
55_to_59,2021-08-05,76,55,55-59,1482,0.05128205128205128
60_to_64,2021-08-05,46,60,60-64,1482,0.0310391363022942
65_to_69,2021-08-05,40,65,65-69,1482,0.02699055330634278
70_to_74,2021-08-05,22,70,70-74,1482,0.014844804318488529
75_to_79,2021-08-05,12,75,75-79,1482,0.008097165991902834
80_to_84,2021-08-05,14,80,80-84,1482,0.009446693657219974
85_to_89,2021-08-05,2,85,85-89,1482,0.001349527665317139
90+,2021-08-05,4,90,90+,1482,0.002699055330634278
0_to_4,2021-08-06,17,0,0-4,863,0.019698725376593278
5_to_9,2021-08-06,33,5,5-9,863,0.038238702201622246
10_to_14,2021-08-06,69,10,10-14,863,0.07995365005793743
15_to_19,2021-08-06,137,15,15-19,863,0.15874855156431056
20_to_24,2021-08-06,115,20,20-24,863,0.1332560834298957
25_to_29,2021-08-06,54,25,25-29,863,0.06257242178447277
30_to_34,2021-08-06,74,30,30-34,863,0.08574739281575898
35_to_39,2021-08-06,53,35,35-39,863,0.06141367323290846
40_to_44,2021-08-06,69,40,40-44,863,0.07995365005793743
45_to_49,2021-08-06,52,45,45-49,863,0.06025492468134415
50_to_54,2021-08-06,49,50,50-54,863,0.056778679026651215
55_to_59,2021-08-06,57,55,55-59,863,0.0660486674391657
60_to_64,2021-08-06,22,60,60-64,863,0.02549246813441483
65_to_69,2021-08-06,16,65,65-69,863,0.01853997682502897
70_to_74,2021-08-06,17,70,70-74,863,0.019698725376593278
75_to_79,2021-08-06,14,75,75-79,863,0.016222479721900347
80_to_84,2021-08-06,11,80,80-84,863,0.012746234067207415
85_to_89,2021-08-06,3,85,85-89,863,0.0034762456546929316
90+,2021-08-06,1,90,90+,863,0.0011587485515643105
0_to_4,2021-08-08,30,0,0-4,1361,0.02204261572373255
5_to_9,2021-08-08,57,5,5-9,1361,0.04188096987509184
10_to_14,2021-08-08,94,10,10-14,1361,0.06906686260102865
15_to_19,2021-08-08,198,15,15-19,1361,0.14548126377663484
20_to_24,2021-08-08,176,20,20-24,1361,0.1293166789125643
25_to_29,2021-08-08,119,25,25-29,1361,0.08743570903747244
30_to_34,2021-08-08,133,30,30-34,1361,0.09772226304188097
35_to_39,2021-08-08,75,35,35-39,1361,0.055106539309331376
40_to_44,2021-08-08,91,40,40-44,1361,0.0668626010286554
45_to_49,2021-08-08,86,45,45-49,1361,0.06318883174136664
50_to_54,2021-08-08,86,50,50-54,1361,0.06318883174136664
55_to_59,2021-08-08,58,55,55-59,1361,0.0426157237325496
60_to_64,2021-08-08,53,60,60-64,1361,0.038941954445260836
65_to_69,2021-08-08,30,65,65-69,1361,0.02204261572373255
70_to_74,2021-08-08,28,70,70-74,1361,0.020573108008817047
75_to_79,2021-08-08,21,75,75-79,1361,0.015429831006612785
80_to_84,2021-08-08,15,80,80-84,1361,0.011021307861866276
85_to_89,2021-08-08,5,85,85-89,1361,0.0036737692872887582
90+,2021-08-08,6,90,90+,1361,0.00440852314474651
0_to_4,2021-08-09,15,0,0-4,541,0.027726432532347505
5_to_9,2021-08-09,29,5,5-9,541,0.053604436229205174
10_to_14,2021-08-09,55,10,10-14,541,0.10166358595194085
15_to_19,2021-08-09,67,15,15-19,541,0.12384473197781885
20_to_24,2021-08-09,45,20,20-24,541,0.08317929759704251
25_to_29,2021-08-09,49,25,25-29,541,0.09057301293900184
30_to_34,2021-08-09,48,30,30-34,541,0.08872458410351201
35_to_39,2021-08-09,31,35,35-39,541,0.05730129390018484
40_to_44,2021-08-09,48,40,40-44,541,0.08872458410351201
45_to_49,2021-08-09,28,45,45-49,541,0.051756007393715345
50_to_54,2021-08-09,40,50,50-54,541,0.07393715341959335
55_to_59,2021-08-09,33,55,55-59,541,0.06099815157116451
60_to_64,2021-08-09,23,60,60-64,541,0.04251386321626617
65_to_69,2021-08-09,13,65,65-69,541,0.024029574861367836
70_to_74,2021-08-09,6,70,70-74,541,0.011090573012939002
75_to_79,2021-08-09,4,75,75-79,541,0.0073937153419593345
80_to_84,2021-08-09,3,80,80-84,541,0.005545286506469501
85_to_89,2021-08-09,3,85,85-89,541,0.005545286506469501
90+,2021-08-09,1,90,90+,541,0.0018484288354898336
0_to_4,2021-08-11,53,0,0-4,1842,0.028773072747014114
5_to_9,2021-08-11,80,5,5-9,1842,0.04343105320304017
10_to_14,2021-08-11,130,10,10-14,1842,0.07057546145494029
15_to_19,2021-08-11,250,15,15-19,1842,0.13572204125950055
20_to_24,2021-08-11,211,20,20-24,1842,0.11454940282301845
25_to_29,2021-08-11,172,25,25-29,1842,0.09337676438653637
30_to_34,2021-08-11,171,30,30-34,1842,0.09283387622149837
35_to_39,2021-08-11,143,35,35-39,1842,0.07763300760043432
40_to_44,2021-08-11,115,40,40-44,1842,0.06243213897937025
45_to_49,2021-08-11,103,45,45-49,1842,0.05591748099891422
50_to_54,2021-08-11,126,50,50-54,1842,0.06840390879478828
55_to_59,2021-08-11,94,55,55-59,1842,0.051031487513572206
60_to_64,2021-08-11,62,60,60-64,1842,0.033659066232356136
65_to_69,2021-08-11,49,65,65-69,1842,0.026601520086862108
70_to_74,2021-08-11,35,70,70-74,1842,0.019001085776330078
75_to_79,2021-08-11,27,75,75-79,1842,0.014657980456026058
80_to_84,2021-08-11,10,80,80-84,1842,0.0054288816503800215
85_to_89,2021-08-11,7,85,85-89,1842,0.003800217155266015
90+,2021-08-11,4,90,90+,1842,0.0021715526601520088
0_to_4,2021-08-12,26,0,0-4,1085,0.023963133640552997
5_to_9,2021-08-12,36,5,5-9,1085,0.03317972350230415
10_to_14,2021-08-12,68,10,10-14,1085,0.06267281105990784
15_to_19,2021-08-12,154,15,15-19,1085,0.14193548387096774
20_to_24,2021-08-12,147,20,20-24,1085,0.13548387096774195
25_to_29,2021-08-12,101,25,25-29,1085,0.09308755760368663
30_to_34,2021-08-12,85,30,30-34,1085,0.07834101382488479
35_to_39,2021-08-12,87,35,35-39,1085,0.08018433179723503
40_to_44,2021-08-12,76,40,40-44,1085,0.07004608294930875
45_to_49,2021-08-12,60,45,45-49,1085,0.055299539170506916
50_to_54,2021-08-12,59,50,50-54,1085,0.054377880184331796
55_to_59,2021-08-12,60,55,55-59,1085,0.055299539170506916
60_to_64,2021-08-12,45,60,60-64,1085,0.041474654377880185
65_to_69,2021-08-12,30,65,65-69,1085,0.027649769585253458
70_to_74,2021-08-12,17,70,70-74,1085,0.01566820276497696
75_to_79,2021-08-12,13,75,75-79,1085,0.011981566820276499
80_to_84,2021-08-12,10,80,80-84,1085,0.009216589861751152
85_to_89,2021-08-12,7,85,85-89,1085,0.0064516129032258064
90+,2021-08-12,4,90,90+,1085,0.003686635944700461
0_to_4,2021-08-13,25,0,0-4,1096,0.02281021897810219
5_to_9,2021-08-13,56,5,5-9,1096,0.051094890510948905
10_to_14,2021-08-13,79,10,10-14,1096,0.07208029197080291
15_to_19,2021-08-13,168,15,15-19,1096,0.15328467153284672
20_to_24,2021-08-13,162,20,20-24,1096,0.1478102189781022
25_to_29,2021-08-13,87,25,25-29,1096,0.07937956204379562
30_to_34,2021-08-13,88,30,30-34,1096,0.08029197080291971
35_to_39,2021-08-13,93,35,35-39,1096,0.08485401459854014
40_to_44,2021-08-13,69,40,40-44,1096,0.06295620437956205
45_to_49,2021-08-13,58,45,45-49,1096,0.05291970802919708
50_to_54,2021-08-13,50,50,50-54,1096,0.04562043795620438
55_to_59,2021-08-13,52,55,55-59,1096,0.04744525547445255
60_to_64,2021-08-13,32,60,60-64,1096,0.029197080291970802
65_to_69,2021-08-13,26,65,65-69,1096,0.023722627737226276
70_to_74,2021-08-13,19,70,70-74,1096,0.017335766423357664
75_to_79,2021-08-13,9,75,75-79,1096,0.008211678832116789
80_to_84,2021-08-13,11,80,80-84,1096,0.010036496350364963
85_to_89,2021-08-13,6,85,85-89,1096,0.005474452554744526
90+,2021-08-13,6,90,90+,1096,0.005474452554744526
0_to_4,2021-08-15,56,0,0-4,2388,0.023450586264656615
